state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"New York","new-york","NY","ny","15","false","false","T000486",,,,"H0NY15160",,,,"representative","democrat","Ritchie Torres","ritchie-torres","Ritchie","John","Torres",,,"rit-chee tor-res","male","african-american","christian","gay","1988-03-12","2021-01-03","2023-01-03","Torres attended New York University. He was a fellow in the Coro NY Exploring Leadership Program and worked as the housing director for New York City Council Member Jimmy Vacca.","202-225-4361",,"38.8863235","-77.011373","317 Cannon House Office Building Washington DC 20515-3215","317",,"Cannon",,,"House Office Building Washington","DC","20515",,"https://ritchietorres.house.gov","https://ritchietorres.house.gov/contact","https://facebook.com/RepRitchie","RitchieTorres","https://twitter.com/RitchieTorres","https://cdn.civil.services/us-house/headshots/512x512/ritchie-torres.jpg"
"New York","new-york","NY","ny","16","false","false","B001223",,,,"H0NY16143",,,,"representative","democrat","Jamaal Bowman","jamaal-bowman","Jamaal",,"Bowman",,,"juh-mawl bow-man","male","african-american","unspecified","no","1976-04-01","2021-01-03","2023-01-03","Bowman received a master's degree in counselor education from Mercy College and an EdD in organizational leadership from Manhattanville College. As of his 2020 campaign, Bowman's professional history included working as a middle school principal and teacher. ","202-225-2464",,"38.8863235","-77.011373","1605 Longworth House Office Building Washington DC 20515-3216","1605",,"Longworth",,,"House Office Building Washington","DC","20515",,"https://bowman.house.gov","https://bowman.house.gov/contact","https://facebook.com/CongressmanBowman","RepBowman","https://twitter.com/RepBowman","https://cdn.civil.services/us-house/headshots/512x512/jamaal-bowman.jpg"
"New York","new-york","NY","ny","17","false","false","J000306",,,,"H0NY17174",,,,"representative","democrat","Mondaire Jones","mondaire-jones","Mondaire",,"Jones",,,"mond-eh jownz","male","african-american","baptist","gay","1987-05-18","2021-01-03","2023-01-03","Mondaire is an attorney, nonprofit leader, and activist. He was born and raised in NY-17, where he saw firsthand how working families like his have been shut out of the American Dream by the failure of members of Congress to fight for the people they represent. Mondaire will be a different kind of leader.","202-225-6506",,"38.8863235","-77.011373","1017 Longworth House Office Building Washington DC 20515-3217","1017",,"Longworth",,,"House Office Building Washington","DC","20515",,"https://jones.house.gov","https://jones.house.gov/contact","https://facebook.com/repmondaire","RepMondaire","https://twitter.com/RepMondaire","https://cdn.civil.services/us-house/headshots/512x512/mondaire-jones.jpg"
"New York","new-york","NY","ny","18","false","false","M001185","2150","N00034277","139760","H2NY22139","1786","Q2262244","kg:/m/0b697g","representative","democrat","Sean Patrick Maloney","sean-patrick-maloney","Sean Patrick",,"Maloney",,,"shawn PAT-chrik muh-LOH-nee","male","white-american","roman-catholic","gay","1966-07-30","2013-01-03","2023-01-03","Sean Patrick Maloney, a Representative from New York; born in Sherbrooke, Quebec, Canada, July 30, 1966; attended Georgetown University, Washington, D.C., 1986; B.A., University of Virginia, Charlottesville, Va., 1988; J.D., University of Virginia, Charlottesville, Va., 1992; campaign aide; lawyer, private practice; businessman; staff secretary to President William J. Clinton, 1997-2000; unsuccessful candidate for nomination for New York attorney general in 2006; first deputy secretary to New York Governor Eliot Spitzer, 2007-2008; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5441","202-225-3289","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://seanmaloney.house.gov","https://seanmaloney.house.gov/contact/email-me","https://facebook.com/repseanmaloneyabout","RepSeanMaloney","https://twitter.com/RepSeanMaloney","https://cdn.civil.services/us-house/headshots/512x512/sean-patrick-maloney.jpg"
"New York","new-york","NY","ny","19","false","false","D000630",,"N00040741","180313","H8NY19181",,,,"representative","democrat","Antonio Delgado","antonio-delgado","Antonio",,"Delgado",,,"AN-TOH-nee-oh DEL-GAH-doh","male","white-american","unspecified","no","1977-01-28","2019-01-03","2023-01-03","Antonio Delgado is the Democratic representative from New York's 19th Congressional District in the U.S. House. Delgado was elected to the office on November 6, 2018.","202-225-5614",,"38.8863235","-77.011373","128 Longworth HOB, Washington, DC 20003","128",,"Longworth HOB",,,"Washington","DC","20003",,"https://delgado.house.gov","https://delgado.house.gov/contact","https://facebook.com/HouseDemocrats","housedemocrats","https://twitter.com/housedemocrats","https://cdn.civil.services/us-house/headshots/512x512/antonio-delgado.jpg"
"New York","new-york","NY","ny","20","false","false","T000469","1942","N00030196","4403","H8NY21203","801","Q1373548","kg:/m/0gzy4c","representative","democrat","Paul Tonko","paul-tonko","Paul","D.","Tonko",,,"PAWL TAHN-koh","male","white-american","roman-catholic","no","1949-06-18","2009-01-06","2023-01-03","Paul Tonko, a Representative from New York; born in Amsterdam, Montgomery County, N.Y., June 18, 1949; graduated from Amsterdam High School, Amsterdam, N.Y., 1967; B.S., Clarkson University, Potsdam, N.Y., 1971; public works engineer; state transportation agency employee; member of the Montgomery County, N.Y. board of supervisors, 1976-1983; chairman, Montgomery County, N.Y. board of supervisors, 1981; member of the New York state assembly, 1983-2007; president, New York state energy research and development authority, 2007-2008; elected as a Democrat to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-5076","202-225-5077","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://tonko.house.gov","https://tonko.house.gov/contact","https://facebook.com/reppaultonko","RepPaulTonko","https://twitter.com/RepPaulTonko","https://cdn.civil.services/us-house/headshots/512x512/paul-tonko.jpg"
"New York","new-york","NY","ny","21","false","false","S001196","2263","N00035523","152539","H4NY21079","2104","Q18211057","kg:/m/0110fjsf","representative","republican","Elise Stefanik","elise-stefanik","Elise",,"Stefanik",,,"uh-LEES stih-FAH-nik","female","white-american","roman-catholic","no","1984-07-02","2015-01-06","2023-01-03","Elise Stefanik, a Representative from New York; born in Albany, Albany County, N.Y., July 2, 1984; graduated from Albany Academy for Girls, Albany, N.Y., 2002; A.B., Harvard University, Cambridge, Mass., 2006; staff, President George W. Bush administration, 2006-2009; campaign aide; businesswoman; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-4611","518-743-1391","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://stefanik.house.gov","https://stefanik.house.gov/contact/email","https://facebook.com/RepEliseStefanik","RepStefanik","https://twitter.com/RepStefanik","https://cdn.civil.services/us-house/headshots/512x512/elise-stefanik.jpg"
"New York","new-york","NY","ny","22","false","false","B001308",,"N00041385","135258","H8NY22151",,,,"representative","democrat","Anthony Brindisi","anthony-brindisi","Anthony",,"Brindisi",,,"AN-thuh-nee BRIN-dee-SEE","male","white-american","unspecified","no","1978-11-22","2019-01-03","2023-01-03","Anthony Brindisi is the Democratic representative from New York's 22nd Congressional District in the U.S. House. Brindisi was elected to the office on November 6, 2018.  Brindisi also ran in the 2018 election as a Working Families Party, Independence Party, and Women's Equality Party candidate through fusion voting.","202-225-3665",,"38.8863235","-77.011373","329 Cannon HOB, Washington, DC 20003","329",,"Cannon HOB",,,"Washington","DC","20003",,"https://brindisi.house.gov","https://brindisi.house.gov/contact","https://facebook.com/HouseDemocrats","housedemocrats","https://twitter.com/housedemocrats","https://cdn.civil.services/us-house/headshots/512x512/anthony-brindisi.jpg"
"New York","new-york","NY","ny","23","false","false","R000585","1982","N00030949","127046","H0NY29054","1374","Q2440035","kg:/m/07kf86m","representative","republican","Tom Reed","tom-reed","Tom",,"Reed",,,"TAHM REED","male","white-american","roman-catholic","no","1971-11-18","2010-11-18","2023-01-03","Tom Reed, a Representative from New York; born in Joliet, Will County, Ill., November 18, 1971; graduated from Horseheads High School, Horseheads, N.Y., 1989; B.A., Alfred University, Alfred, N.Y., 1993; J.D., Ohio Northern University, Ada, Ohio, 1996; lawyer, private practice; business owner; Mayor of Corning, N.Y., 2007-2010; elected as a Republican to the One Hundred Eleventh Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Eric J.J. Massa, and reelected to the four succeeding Congresses (November 2, 2010-present).","202-225-3161","202-226-6599","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://reed.house.gov","https://reed.house.gov/contact/email","https://facebook.com/RepTomReed","RepTomReed","https://twitter.com/RepTomReed","https://cdn.civil.services/us-house/headshots/512x512/tom-reed.jpg"
"New York","new-york","NY","ny","24","false","false","K000386","2264","N00035934","152546","H4NY24073","2105","Q18619043","kg:/m/0127pf8s","representative","republican","John Katko","john-katko","John",,"Katko",,,"JAHN KAT-koh","male","white-american","roman-catholic","no","1962-11-09","2015-01-06","2023-01-03","John Katko, a Representative from New York; born in Camillus, Onondaga County, N.Y., November 9, 1962; graduated from Bishop Ludden High School, Syracuse, N.Y., 1980; B.A., Niagara University, Lewiston, N.Y., 1984; J.D., Syracuse University, Syracuse, N.Y., 1988; lawyer, private practice; staff, United States Securities and Exchange Commission, 1991-1995; staff, United States Justice Department, 1995-2014; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-3701","202-225-4042","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://katko.house.gov","https://katko.house.gov/contact/email","https://facebook.com/RepJohnKatko","RepJohnKatko","https://twitter.com/RepJohnKatko","https://cdn.civil.services/us-house/headshots/512x512/john-katko.jpg"
"New York","new-york","NY","ny","25","false","false","M001206",,"N00043207","4362","H8NY25105",,,,"representative","democrat","Joseph Morelle","joseph-morelle","Joseph",,"Morelle",,"Joe","JOH-zuhf MUH-rel","male","white-american","christian","no","1957-04-29","2019-01-03","2023-01-03","Joseph Morelle a Representative from New York; born in Utica, Oneida County, N.Y., April 29, 1957; graduated from Eastridge High School, Irondequoit, N.Y., 1975; B.A., SUNY Geneseo, Geneseo, N.Y., 1986; staff, New York state assembly; businessman; member, Monroe County legislature, 1984-1990; member, New York state assembly, 1990-2018; elected simultaneously as a Democrat to the One Hundred Fifteenth and One Hundred Sixteenth Congresses, by special election, to fill the vacancy caused by the death of United States Representative Louise Slaughter (November 6, 2018-present).","202-225-3615",,"38.8863235","-77.011373","1317 Longworth HOB, Washington, DC 20515","1317",,"Longworth HOB",,,"Washington","DC","20515",,"https://morelle.house.gov","https://morelle.house.gov/contact","https://facebook.com/RepJoeMorelle","RepJoeMorelle","https://twitter.com/RepJoeMorelle","https://cdn.civil.services/us-house/headshots/512x512/joseph-morelle.jpg"
"New York","new-york","NY","ny","26","false","false","H001038","1794","N00027060","23127","H4NY27076","647","Q505581","kg:/m/04fc7g","representative","democrat","Brian Higgins","brian-higgins","Brian",,"Higgins",,,"BRAHY-uhn HIG-inz","male","white-american","roman-catholic","no","1959-10-06","2005-01-04","2023-01-03","Brian Higgins, a Representative from New York; born in Buffalo, Erie County, N.Y., October 6, 1959; B.A., Buffalo State College, Buffalo, N.Y., 1984; M.A., Buffalo State College, Buffalo, N.Y., 1985; M.P.A., Harvard University, Cambridge, Mass., 1996; lecturer, Buffalo State College, Buffalo, N.Y.; member of the Buffalo, N.Y. common council, 1988-1994; member of the New York state assembly, 1999-2004; elected as a Democrat to the One Hundred Ninth and to the six succeeding Congresses (January 3, 2005-present).","202-225-3306","202-226-0347","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://higgins.house.gov","higgins.house.gov/contact","https://facebook.com/RepBrianHiggins","RepBrianHiggins","https://twitter.com/RepBrianHiggins","https://cdn.civil.services/us-house/headshots/512x512/brian-higgins.jpg"
"New York","new-york","NY","ny","27","false","false","J000020",,"N00044575",,"H0NY27090",,,,"representative","republican","Christopher Jacobs","christopher-jacobs","Christopher",,"Jacobs",,"Chris","chris jey-kubz","male","white-american","catholic","no","1966-11-28","2020-07-21","2023-01-03","Jacobs (Republican Party, Independence Party) ran in a special election to the U.S. House to represent New York's 27th Congressional District. He won in the special general election on June 23, 2020.","202-225-5265",,"38.8863235","-77.011373","214 Cannon House Office Building Washington DC 20515-3227","214",,"Cannon",,,"House Office Building Washington","DC","20515",,"https://jacobs.house.gov","https://jacobs.house.gov/contact","https://facebook.com/RepChrisJacobs","RepJacobs","https://twitter.com/RepJacobs","https://cdn.civil.services/us-house/headshots/512x512/christopher-jacobs.jpg"
